"","fdho","expend","sfdho","lnexpend","expend_rec","expend2"
"115",4368,14340.25,0.304597198963165,9.57082557678223,0.0000697337891324423,205642768
"116",5811,47962,0.121158413589001,10.7781639099121,0.0000208498386200517,2300353536
"117",6266,29062.75,0.215602442622185,10.2772121429443,0.0000344083055097144,844643456
"118",777,34476.75,0.0225369278341532,10.4480400085449,0.000029005053875153,1188646272
"119",7193,84354,0.0852715969085693,11.3427772521973,0.0000118548023237963,7115597312
"120",7215,37942.5,0.190156161785126,10.5438270568848,0.0000263556703430368,1439633280
"121",1477,13583.5,0.108734861016273,9.51661109924316,0.0000736187284928747,184511472
"122",3025,12183.7998046875,0.248280510306358,9.40786266326904,0.0000820761997601949,148444976
"123",6500,49563.3984375,0.131145164370537,10.8110074996948,0.0000201761795324273,2456530432
"124",962,36262.69921875,0.026528637856245,10.4985446929932,0.0000275765469268663,1314983296
"125",3716,18312.5,0.202921494841576,9.81533908843994,0.0000546075098100118,335347648
"126",2004,25399.05078125,0.078900583088398,10.1424674987793,0.0000393715490645263,645111808
"127",1399,50235.25,0.0278489701449871,10.8244724273682,0.0000199063415493583,2523580416
"128",1560,14230.25,0.109625622630119,9.56312561035156,0.0000702728357282467,202500016
"129",1560,25616.69921875,0.0608977749943733,10.1510000228882,0.0000390370369132143,656215296
"130",1871,18226.25,0.102654136717319,9.81061840057373,0.0000548659227206372,332196192
"131",4462,31541.75,0.141463294625282,10.3590669631958,0.000031704010325484,994881984
"132",3130,24262.25,0.129006996750832,10.0966768264771,0.0000412162917200476,588656768
"133",1366,17617.19921875,0.07753786444664,9.77663135528564,0.0000567627103009727,310365696
"134",2239,22067.5,0.101461425423622,10.0018615722656,0.0000453155080322176,486974560
"135",3075,43533.5,0.0706352591514587,10.6812858581543,0.0000229708148253849,1895165568
"136",1074,14573.5,0.0736954063177109,9.58695983886719,0.0000686176936142147,212386896
"137",2041,6470.89990234375,0.315412074327469,8.77507019042969,0.000154538007336669,41872544
"138",4940,57499.5,0.0859137922525406,10.9595317840576,0.0000173914559127297,3306192384
"139",2600,8535.2001953125,0.304620862007141,9.05195426940918,0.000117161871457938,72849640
"140",8905,85065.25,0.104684345424175,11.3511743545532,0.0000117556819532183,7236096512
"141",4145,22748.5,0.182209819555283,10.0322542190552,0.0000439589421148412,517494240
"142",1183,10481.25,0.112868219614029,9.25734329223633,0.000095408468041569,109856600
"143",1074,42093.5,0.0255146287381649,10.6476488113403,0.0000237566364376107,1771862784
"144",1957,24435.75,0.0800875797867775,10.1038026809692,0.0000409236454288475,597105856
"145",4810,27975,0.171939238905907,10.2390661239624,0.0000357462013198528,782600640
"146",1422,28347.25,0.050163596868515,10.2522850036621,0.000035276789276395,803566592
"147",5135,32929.25,0.155940383672714,10.4021167755127,0.0000303681372315623,1084335488
"148",2860,20105.55078125,0.142249271273613,9.90875148773193,0.0000497375076520257,404233184
"149",3445,30991.75,0.111158616840839,10.3414764404297,0.0000322666528518312,960488576
"150",4875,22201.900390625,0.219575792551041,10.0079336166382,0.0000450411898782477,492924384
"151",2132,17005,0.125374883413315,9.74126243591309,0.0000588062321185134,289170016
"152",4495,29899.75,0.150335699319839,10.3056049346924,0.0000334450960508548,893995072
"153",2535,16870.75,0.15026006102562,9.73333644866943,0.0000592741889704484,284622208
"154",2600,10790.2001953125,0.240959390997887,9.28639316558838,0.000092676687927451,116428424
"155",5785,38355,0.150827795267105,10.5546398162842,0.000026072220862261,1471106048
"156",1885,10315,0.182743579149246,9.24135398864746,0.000096946198027581,106399224
"157",1118,7781.7001953125,0.143670409917831,8.95952987670898,0.000128506624605507,60554856
"158",2197,16083.75,0.136597499251366,9.68556499481201,0.0000621745566604659,258687008
"159",2457,11787.900390625,0.20843406021595,9.37482929229736,0.0000848327472340316,138954592
"160",3637,20005.400390625,0.181800916790962,9.90375709533691,0.0000499865018355194,400216032
"161",7663,70858.75,0.108144722878933,11.1684436798096,0.0000141125829031807,5020962304
"162",2405,21705.75,0.110800132155418,9.98533248901367,0.0000460707415186334,471139584
"163",2174,11928.5,0.182252585887909,9.38668537139893,0.0000838328342069872,142289120
"164",7230,69815.8984375,0.103558070957661,11.1536169052124,0.000014323384675663,4874259456
"165",2457,6351,0.386868208646774,8.75636768341064,0.000157455520820804,40335200
"166",2290,27216.69921875,0.0841395184397697,10.2115859985352,0.0000367421489499975,740748736
"167",3770,30178.25,0.124924406409264,10.3148765563965,0.0000331364462908823,910726784
"168",1950,10597.25,0.184009999036789,9.26834964752197,0.0000943641061894596,112301704
"169",2353,13715.400390625,0.171558976173401,9.52627468109131,0.0000729107414372265,188112208
"170",1768,13687.2001953125,0.129171773791313,9.5242166519165,0.000073060960858129,187339456
"171",3081,17116.25,0.180004388093948,9.74778366088867,0.0000584240115131252,292966016
"172",3160,27426,0.115219138562679,10.2192468643188,0.0000364617517334409,752185472
"173",3375,56579,0.059651106595993,10.9433927536011,0.0000176744015334407,3201183232
"174",1365,31654.5,0.0431218296289444,10.3626356124878,0.000031591083825333,1002007360
"175",4130,86576.75,0.0477033369243145,11.3687868118286,0.0000115504453788162,7495533568
"176",7969,27051.25,0.294588983058929,10.2054882049561,0.0000369668669009116,731770112
"177",1066,10477.2001953125,0.101744741201401,9.25695705413818,0.0000954453425947577,109771720
"178",1040,11177.9501953125,0.0930403172969818,9.32169818878174,0.0000894618424354121,124946568
"179",4393,49784.75,0.0882398709654808,10.8154640197754,0.0000200864724320127,2478521344
"180",3809,12625.5,0.301691025495529,9.44347381591797,0.0000792047867435031,159403248
"181",8762,44817,0.195506170392036,10.7103424072266,0.0000223129609366879,2008563456
"182",1157,15757.75,0.0734241902828217,9.66508769989014,0.0000634608368272893,248306688
"183",2015,21396,0.0941764786839485,9.97095966339111,0.0000467377067252528,457788800
"184",1612,5590.2001953125,0.288361757993698,8.62877082824707,0.000178884467459284,31250338
"185",2661,40538,0.0656421110033989,10.6099948883057,0.0000246682120632613,1643329408
"186",1300,38834.25,0.0334756039083004,10.5670576095581,0.000025750465283636,1508098944
"187",3731,32693.400390625,0.11412089318037,10.3949289321899,0.0000305872126773465,1068858432
"188",7345,47330,0.155186980962753,10.7648992538452,0.0000211282476811903,2240129024
"189",2509,17823.099609375,0.140772372484207,9.78825092315674,0.0000561069646209944,317662880
"190",7030,92956.5,0.0756267681717873,11.439887046814,0.0000107577197923092,8640911360
"191",6910,44439,0.155494049191475,10.7018728256226,0.0000225027561100433,1974824704
"192",3935,27187.69921875,0.14473457634449,10.2105197906494,0.0000367813408956863,739171008
"193",3445,22972.25,0.149963542819023,10.0420417785645,0.000043530781113077,527724256
"194",5509,40019.5,0.137657895684242,10.5971221923828,0.0000249878175964113,1601560320
"195",2366,33067.30078125,0.0715510472655296,10.4063005447388,0.0000302413554891245,1093446400
"196",3412,24561.900390625,0.138914331793785,10.1089515686035,0.0000407134612032678,603286976
"197",1365,8407.900390625,0.162347301840782,9.03692722320557,0.000118935757200234,70692792
"198",3304,36087.75,0.0915546119213104,10.4937086105347,0.0000277102335530799,1302325760
"199",1456,8822.75,0.165027916431427,9.0850887298584,0.000113343347038608,77840920
"200",793,8022.2001953125,0.0988506898283958,8.98996829986572,0.000124654077808373,64355696
"201",2408,36394.5,0.0661638453602791,10.5021724700928,0.0000274766789516434,1324559616
"202",2280,14522.650390625,0.156996130943298,9.58346462249756,0.0000688579530105926,210907376
"203",3685,49188.25,0.0749162659049034,10.803409576416,0.0000203300587600097,2419483904
"204",3432,19743.80078125,0.173826709389687,9.89059448242188,0.0000506488104292657,389817664
"205",845,17536.400390625,0.0481854863464832,9.77203369140625,0.0000570242445974145,307525344
"206",3036,32455.5,0.0935434699058533,10.3876247406006,0.0000308114176732488,1053359488
"207",4640,38399.75,0.120834119617939,10.5558061599731,0.0000260418364632642,1474540800
"208",2327,6451.2001953125,0.360708087682724,8.77202129364014,0.000155009911395609,41617984
"209",3197,31765.5,0.100643783807755,10.3661365509033,0.0000314806929964107,1009046976
"210",1265,24726.5,0.0511596873402596,10.1156311035156,0.0000404424390580971,611399808
"211",4473,60013.25,0.07453353703022,11.0023202896118,0.0000166629870363977,3601590272
"212",3744,15664,0.23901940882206,9.65912055969238,0.0000638406563666649,245360896
"213",845,17356.19921875,0.0486857742071152,9.76170539855957,0.000057616300182417,301237664
"214",6260,50481.75,0.12400521337986,10.8293676376343,0.0000198091383936116,2548407040
"215",3783,20752.25,0.182293489575386,9.94040966033936,0.0000481875467812642,430655872
"216",7709,28047.5,0.27485516667366,10.2416543960571,0.0000356538002961315,786662272
"217",1885,10932,0.17242956161499,9.2994499206543,0.0000914745687623508,119508624
"218",2869,35336.75,0.0811902657151222,10.4726791381836,0.0000282991495623719,1248685952
"219",2091,18755,0.111490271985531,9.83921527862549,0.0000533191159775015,351750016
"220",2366,6572.25,0.359998464584351,8.79061126708984,0.00015215489838738,43194472
"221",2300,16065.2001953125,0.143166601657867,9.68441104888916,0.000062246348534245,258090656
"222",8073,67257.3984375,0.120031401515007,11.1162824630737,0.0000148682529470534,4523557888
"223",2499,36302.5,0.0688382312655449,10.499641418457,0.0000275463116850005,1317871488
"224",4498,14845.599609375,0.302985399961472,9.60545921325684,0.0000673600297886878,220391824
"225",6171,50467.5,0.122276715934277,10.8290843963623,0.0000198147317860276,2546968576
"226",2860,27236.94921875,0.105004414916039,10.212329864502,0.000036714831367135,741851392
"227",2119,7165.2001953125,0.295734941959381,8.87699127197266,0.000139563446282409,51340092
"228",2148,38067,0.056426826864481,10.5471029281616,0.0000262694720731815,1449096448
"229",1287,22040,0.0583938285708427,10.0006141662598,0.0000453720494988374,485761600
"230",2210,23794,0.092880554497242,10.0771884918213,0.0000420274009229615,566154432
"231",8255,106031.796875,0.0778540074825287,11.571494102478,0.00000943113354878733,11242741760
"232",6045,19303,0.313163757324219,9.86801624298096,0.0000518054184794892,372605824
"233",6564,63933.5,0.102669179439545,11.065598487854,0.000015641251593479,4087492352
"234",1670,16818,0.0992983728647232,9.73020458221436,0.0000594601006014273,282845120
"235",2779,11621,0.239136040210724,9.36056900024414,0.0000860511136124842,135047648
"236",4556,40565.75,0.112311497330666,10.6106796264648,0.0000246513372985646,1645580032
"237",2886,14921,0.19341866672039,9.61052513122559,0.0000670196386636235,222636240
"238",2556,15188.2001953125,0.168288543820381,9.62827396392822,0.0000658405842841603,230681424
"239",457,28087.19921875,0.0162707567214966,10.2430696487427,0.0000356034070136957,788890752
"240",884,21025.75,0.0420436859130859,9.95350360870361,0.00004756073030876,442082176
"241",5270,38907,0.135451197624207,10.5689296722412,0.0000257023166341241,1513754624
"242",2258,39726.75,0.0568382777273655,10.5897798538208,0.0000251719557127217,1578214656
"243",4420,49794,0.0887657180428505,10.8156499862671,0.000020082741684746,2479442432
"244",2994,49112.25,0.0609623864293098,10.8018636703491,0.000020361518181744,2412013056
"245",1339,6885.75,0.194459572434425,8.83720970153809,0.000145227459142916,47413552
"246",3406,31673.5,0.107534691691399,10.3632354736328,0.0000315721335937269,1003210624
"247",3185,25053,0.127130478620529,10.1287488937378,0.0000399153796024621,627652800
"248",2464,23835.25,0.103376299142838,10.0789213180542,0.0000419546668126713,568119168
"249",3055,12159.7998046875,0.251237690448761,9.40589046478271,0.0000822381989564747,147860736
"250",3605,45639.75,0.0789881646633148,10.7285346984863,0.000021910724171903,2082986752
"251",637,7898.2001953125,0.0806512832641602,8.97439002990723,0.00012661112123169,62381568
"252",4892,107065.296875,0.0456917434930801,11.5811939239502,0.00000934009494812926,11462977536
"253",4402,58205.5,0.0756285935640335,10.9717350006104,0.0000171805077116005,3387880192
"254",1833,8270,0.22164449095726,9.02038955688477,0.000120918986795004,68392896
"255",6617,69528.5,0.0951696038246155,11.1494922637939,0.000014382590961759,4834212352
"256",5085,25776,0.197276532649994,10.1571989059448,0.0000387957807106432,664402176
"257",1799,57741.5,0.031156100332737,10.9637317657471,0.0000173185671883402,3334080768
"258",4940,18455.5,0.267670869827271,9.82311725616455,0.0000541843910468742,340605472
"259",2120,53523,0.0396091416478157,10.887866973877,0.0000186835568456445,2864711424
"260",3055,27513.69921875,0.111035592854023,10.2224397659302,0.0000363455292244907,757003648
"261",2275,14088.75,0.161476358771324,9.55313205718994,0.0000709786181687377,198492880
"262",1173,7291,0.160883277654648,8.89439582824707,0.000137155395350419,53158680
"263",767,4727.25,0.16225078701973,8.46109867095947,0.000211539474548772,22346892
"264",2210,7319.2001953125,0.301945567131042,8.89825630187988,0.000136626957100816,53570692
"265",3939,22649.5,0.17391112446785,10.0278930664062,0.0000441510856035165,512999840
"266",2353,8461.7001953125,0.278076499700546,9.04330539703369,0.000118179559649434,71600368
"267",2405,14980,0.160547390580177,9.61447143554688,0.0000667556741973385,224400400
"268",4797,39084.5,0.122734077274799,10.5734815597534,0.0000255855902651092,1527598080
"269",2808,13626.650390625,0.206066787242889,9.51978302001953,0.0000733856068109162,185685600
"270",1404,14997.75,0.0936140418052673,9.61565589904785,0.0000666766645736061,224932512
"271",3084,29686,0.103887356817722,10.2984304428101,0.0000336859120579902,881258624
"272",3850,22750,0.169230774044991,10.032320022583,0.0000439560426457319,517562496
"273",8213,25486.849609375,0.322244614362717,10.1459178924561,0.0000392359215766191,649579520
"274",1775,40127,0.0442345552146435,10.5998048782349,0.0000249208769673714,1610176128
"275",2188,22843.75,0.0957811251282692,10.0364332199097,0.0000437756498286035,521836928
"276",1027,7597,0.135184943675995,8.93550872802734,0.000131630906253122,57714408
"277",2688,19264.75,0.139529451727867,9.86603260040283,0.0000519082786922809,371130592
"278",670,14868.5,0.0450617074966431,9.60700035095215,0.0000672562819090672,221072288
"279",2899,33009.75,0.0878225341439247,10.4045581817627,0.0000302940788969863,1089643648
"280",5525,74958.25,0.0737076997756958,11.2246866226196,0.0000133407593239099,5618739200
"281",8983,30320.099609375,0.296272099018097,10.3195657730103,0.0000329814210999757,919308416
"282",1690,16602.150390625,0.101794041693211,9.71728706359863,0.0000602331601839978,275631392
"283",4456,36375.6484375,0.122499532997608,10.501654624939,0.0000274909180006944,1323187840
"284",4384,16467.19921875,0.266226202249527,9.70912551879883,0.0000607267793384381,271168640
"285",2678,26946,0.0993839502334595,10.2015905380249,0.000037111258279765,726086912
"286",6409,26870,0.238518789410591,10.1987657546997,0.000037216224882286,721996928
"287",4745,33432.5,0.141927763819695,10.4172840118408,0.0000299110142805148,1117732096
"288",2613,61133.5,0.0427425242960453,11.0208148956299,0.0000163576441991609,3737304832
"289",4420,20120.5,0.219676449894905,9.90949440002441,0.0000497005530633032,404834528
"290",4769,58389.25,0.0816759914159775,10.9748868942261,0.0000171264400705695,3409304576
"291",2795,61594,0.0453777983784676,11.0283193588257,0.0000162353480845923,3793820928
"292",3250,24149.5,0.134578362107277,10.0920190811157,0.0000414087262470275,583198336
"293",4524,32593.900390625,0.138798981904984,10.3918800354004,0.0000306805886793882,1062362368
"294",1542,20176.5,0.0764255449175835,9.91227340698242,0.0000495626081828959,407091168
"295",637,3132.89990234375,0.203326001763344,8.04971408843994,0.000319193088216707,9815062
"296",6630,22330,0.296909987926483,10.0136861801147,0.000044782802433474,498628896
"297",1976,16905,0.116888493299484,9.73536491394043,0.0000591540956520475,285779040
"298",5239,25052.75,0.209118753671646,10.1287393569946,0.000039915776142152,627640256
"299",2626,10836.7001953125,0.242324694991112,9.29069423675537,0.0000922790131880902,117434072
"300",1313,20806.5,0.0631052777171135,9.94302082061768,0.0000480619055451825,432910432
"301",2831,6647.2998046875,0.425887227058411,8.80196571350098,0.000150437030242756,44186596
"302",1380,29695.5,0.0464716888964176,10.2987508773804,0.0000336751363647636,881822720
"303",8710,34457,0.252778828144073,10.4474678039551,0.0000290216794383014,1187284864
"304",5044,78286.25,0.0644302144646645,11.2681274414062,0.0000127736348076724,6128736768
"305",2548,21551.25,0.118229798972607,9.97818946838379,0.0000464010190626141,464456384
"306",1865,26533.19921875,0.0702892988920212,10.1861524581909,0.0000376886309823021,704010688
"307",1235,52236.5,0.023642472922802,10.8635368347168,0.0000191437029570807,2728652032
"308",3637,58745.25,0.0619113892316818,10.9809656143188,0.000017022652173182,3451004416
"309",4030,19606.5,0.205544084310532,9.88361644744873,0.0000510034951730631,384414848
"310",4160,25062,0.165988355875015,10.1291084289551,0.0000399010459659621,628103872
"311",5180,23823,0.217436924576759,10.0784063339233,0.0000419762400269974,567535360
"312",4460,108755.796875,0.0410093069076538,11.5968599319458,0.00000919491230888525,11827823616
"313",3835,12066.599609375,0.317819446325302,9.39819622039795,0.0000828733900561929,145602832
"314",5395,28813,0.187241867184639,10.2685823440552,0.0000347065542882774,830188992
"315",416,17803.19921875,0.0233665872365236,9.78713321685791,0.0000561696797376499,316953888
"316",1068,35794.5,0.0298369862139225,10.4855499267578,0.0000279372525255894,1281246208
"317",4693,20859.5,0.224981427192688,9.94556522369385,0.0000479397858725861,435118752
"318",2509,14306.9501953125,0.175369307398796,9.56850051879883,0.0000698961011948995,204688816
"319",3965,11990.5,0.330678462982178,9.39186954498291,0.000083399354480207,143772096
"320",9370,71408.546875,0.131216779351234,11.176173210144,0.0000140039255711599,5099180544
"321",4605,74111,0.0621365234255791,11.2133188247681,0.0000134932733999449,5492440576
"322",2795,25916.25,0.107847392559052,10.1626253128052,0.0000385858293157071,671652032
"323",2329,25914.25,0.0898733288049698,10.1625480651855,0.0000385888088203501,671548352
"324",2132,14091.5,0.151296883821487,9.55332660675049,0.0000709647647454403,198570368
"325",2675,24780,0.107949957251549,10.1177921295166,0.0000403551239287481,614048384
"326",2244,43417.25,0.0516845248639584,10.6786117553711,0.000023032320314087,1885057536
"327",1950,12767.400390625,0.152732729911804,9.45464992523193,0.0000783244831836782,163006512
"328",6268,43918.5,0.142718896269798,10.6900911331177,0.0000227694472414441,1928834688
"329",2965,28204.5,0.105125069618225,10.2472372055054,0.0000354553340002894,795493824
"330",2819,34075,0.082729272544384,10.4363193511963,0.0000293470293399878,1161105664
"331",6110,68172.75,0.0896252542734146,11.1297998428345,0.0000146686179505195,4647523840
"332",4555,28509,0.159774109721184,10.2579755783081,0.000035076642234344,812763072
"333",6836,78760.25,0.0867950543761253,11.2741632461548,0.000012696759768005,6203176960
"334",4341,52328.75,0.0829563066363335,10.8653011322021,0.0000191099534276873,2738298112
